null_replicate,graph_index,target_swaps,accepted_swaps,attempted_swaps,acceptance_rate,changed,randomized_edge_mask
47,17,120,120,276,0.43478260869565216,True,001801849551
47,18,130,130,603,0.2155887230514096,True,0049c00039d2
47,19,170,170,1072,0.15858208955223882,True,023841081e6f
47,20,50,50,63,0.7936507936507936,True,002080202100
47,21,70,70,104,0.6730769230769231,True,00a080001103
47,22,120,120,399,0.3007518796992481,True,00704204b0a2
47,23,80,80,156,0.5128205128205128,True,005001085088
47,24,120,120,601,0.19966722129783693,True,1018400028db
47,25,100,100,217,0.4608294930875576,True,00110400931a
47,26,130,130,949,0.136986301369863,True,004b4000703b
47,27,140,140,546,0.2564102564102564,True,02340210187b
47,28,100,100,310,0.3225806451612903,True,004180085099
47,29,120,120,356,0.33707865168539325,True,00e04020129d
47,30,120,120,382,0.31413612565445026,True,0021c2008273
47,31,130,130,362,0.35911602209944754,True,02115008503b
47,32,130,130,834,0.15587529976019185,True,0038400520f9
47,33,210,210,2695,0.07792207792207792,True,08116205b3ff
47,34,100,100,279,0.35842293906810035,True,00a080041159
47,35,130,130,375,0.3466666666666667,True,001cc0092295
47,36,120,120,732,0.16393442622950818,True,0049800818f1
47,37,170,170,977,0.17400204708290687,True,0290c00d30df
47,38,80,80,175,0.45714285714285713,True,004380080051
47,39,120,120,582,0.20618556701030927,True,0018c08080f9
47,40,80,80,655,0.12213740458015267,True,0030000001e9
47,41,100,100,299,0.33444816053511706,True,08210002109b
47,42,130,130,394,0.3299492385786802,True,002841258178
47,43,170,170,1061,0.16022620169651272,True,0082420d31f7
47,44,90,90,428,0.2102803738317757,True,002c40004078
47,45,110,110,420,0.2619047619047619,True,001900801999
47,46,130,130,465,0.27956989247311825,True,005244081867
47,47,110,110,444,0.24774774774774774,True,0001400931b8
47,48,40,40,72,0.5555555555555556,True,082000000041
47,49,130,130,417,0.3117505995203837,True,006c0210681b
47,50,110,110,616,0.17857142857142858,True,0110c0081931
47,51,150,150,637,0.23547880690737832,True,0212020879d3
47,52,80,80,212,0.37735849056603776,True,00b000000919
47,53,70,70,166,0.42168674698795183,True,001002088209
47,54,70,70,233,0.30042918454935624,True,00210000401b
47,55,90,90,169,0.5325443786982249,True,040048000b92
47,56,20,20,20,1.0,True,002000000040
47,57,90,90,417,0.2158273381294964,True,0010010011cb
47,58,130,130,536,0.24253731343283583,True,00588040385e
47,59,150,150,626,0.23961661341853036,True,0008412c9575
47,60,90,90,450,0.2,True,0020c0005198
47,61,110,110,245,0.4489795918367347,True,00400244c14d
47,62,100,100,249,0.40160642570281124,True,001800821899
47,63,150,150,537,0.27932960893854747,True,091084085b78
47,64,100,100,287,0.34843205574912894,True,01144000503a
47,65,160,160,849,0.18845700824499412,True,001c02482d7b
47,66,130,130,503,0.2584493041749503,True,000e40082d55
47,67,140,140,719,0.19471488178025034,True,0241400138d7
47,68,110,110,349,0.3151862464183381,True,0001400470b6
47,69,130,130,365,0.3561643835616438,True,003c00090d63
47,70,130,130,317,0.41009463722397477,True,090d023010b8
47,71,80,80,250,0.32,True,008940005120
47,72,100,100,359,0.2785515320334262,True,08a840001099
47,73,90,90,235,0.3829787234042553,True,00600800481b
47,74,140,140,1075,0.13023255813953488,True,00a4400830fb
47,75,190,190,2199,0.08640291041382446,True,02a8c0009f7f
47,76,50,50,73,0.684931506849315,True,001010000310
47,77,60,60,91,0.6593406593406593,True,061000000910
47,78,130,130,616,0.21103896103896103,True,001a400023fc
47,79,130,130,467,0.278372591006424,True,002049181933
47,80,110,110,680,0.16176470588235295,True,008a400008f3
47,81,110,110,307,0.3583061889250814,True,0014804003f4
47,82,100,100,358,0.27932960893854747,True,00194000910b
47,83,120,120,312,0.38461538461538464,True,00420119305a
47,84,140,140,579,0.24179620034542315,True,00a8401908dd
47,85,120,120,802,0.14962593516209477,True,005040101ad9
47,86,110,110,272,0.40441176470588236,True,0100080c9178
47,87,120,120,387,0.31007751937984496,True,0014001888d7
47,88,130,130,473,0.2748414376321353,True,00a8c200138b
47,89,140,140,580,0.2413793103448276,True,002c8028163d
47,90,120,120,346,0.3468208092485549,True,0808020c38d8
47,91,110,110,340,0.3235294117647059,True,004240094057
47,92,80,80,149,0.5369127516778524,True,003001000b50
47,93,160,160,2065,0.0774818401937046,True,0450c20158dd
48,0,110,110,277,0.3971119133574007,True,044841041231
48,1,130,130,469,0.2771855010660981,True,00106010867d
48,2,70,70,173,0.4046242774566474,True,0008802000d1
48,3,70,70,442,0.1583710407239819,True,003400000191
48,4,90,90,227,0.3964757709251101,True,0110c0008072
48,5,90,90,231,0.38961038961038963,True,040180011053
48,6,170,170,907,0.1874310915104741,True,00000b1999fb
48,7,150,150,692,0.21676300578034682,True,00424421163f
48,8,150,150,946,0.15856236786469344,True,00cd400981b9
48,9,70,70,123,0.5691056910569106,True,040100090019
48,10,120,120,510,0.23529411764705882,True,011a00081959
48,11,100,100,209,0.4784688995215311,True,0011030003a3
48,12,70,70,169,0.41420118343195267,True,042000010078
48,13,80,80,363,0.22038567493112948,True,0010000818c9
48,14,100,100,268,0.373134328358209,True,02090208b009
48,15,100,100,467,0.21413276231263384,True,001a8000209b
48,16,100,100,298,0.33557046979865773,True,0018800510d1
48,17,120,120,313,0.38338658146964855,True,001801039358
48,18,130,130,619,0.210016155088853,True,022940084939
48,19,170,170,1109,0.1532912533814247,True,0108421c5d5d
48,20,50,50,54,0.9259259259259259,True,000c00208020
48,21,70,70,116,0.603448275862069,True,010000081960
48,22,120,120,392,0.30612244897959184,True,00604448d038
48,23,80,80,180,0.4444444444444444,True,007100000618
48,24,120,120,555,0.21621621621621623,True,0081400891b9
48,25,100,100,191,0.5235602094240838,True,000260084271
48,26,130,130,985,0.1319796954314721,True,0021c0087139
48,27,140,140,590,0.23728813559322035,True,01514200233b
48,28,100,100,322,0.3105590062111801,True,001a40004913
48,29,120,120,442,0.27149321266968324,True,002042485169
48,30,120,120,406,0.2955665024630542,True,00a90004901f
48,31,130,130,420,0.30952380952380953,True,04490220183b
48,32,130,130,836,0.15550239234449761,True,041a4000313b
48,33,210,210,2418,0.08684863523573201,True,00d260094fff
48,34,100,100,324,0.30864197530864196,True,002100101978
48,35,130,130,493,0.26369168356997974,True,00c8040d1899
48,36,120,120,621,0.1932367149758454,True,001840109978
48,37,170,170,1195,0.14225941422594143,True,0298c00512df
48,38,80,80,158,0.5063291139240507,True,003400040870
48,39,120,120,599,0.2003338898163606,True,000ac02011f1
48,40,80,80,449,0.17817371937639198,True,0408000001d9
48,41,100,100,321,0.3115264797507788,True,0030400300cb
48,42,130,130,370,0.35135135135135137,True,01144804913a
48,43,170,170,1102,0.1542649727767695,True,080a401817fd
48,44,90,90,306,0.29411764705882354,True,003c00000878
48,45,110,110,421,0.26128266033254155,True,0214400018d3
48,46,130,130,423,0.3073286052009456,True,0048421444d9
48,47,110,110,436,0.25229357798165136,True,004980001993
48,48,40,40,58,0.6896551724137931,True,080000004090
48,49,130,130,446,0.2914798206278027,True,004a48082b31
48,50,110,110,452,0.24336283185840707,True,002cc0003053
48,51,150,150,620,0.24193548387096775,True,0448400962dd
48,52,80,80,217,0.3686635944700461,True,001c00004099
48,53,70,70,139,0.5035971223021583,True,001040009206
48,54,70,70,236,0.2966101694915254,True,0000402010c9
48,55,90,90,187,0.48128342245989303,True,040001080bd0
48,56,20,20,20,1.0,False,040000000010
48,57,90,90,367,0.2452316076294278,True,001000000bdc
48,58,130,130,400,0.325,True,0018c40413d1
48,59,150,150,588,0.25510204081632654,True,0008460b48db
48,60,90,90,399,0.22556390977443608,True,011240001119
48,61,110,110,244,0.45081967213114754,True,14000802191b
48,62,100,100,263,0.38022813688212925,True,0010020c3189
48,63,150,150,502,0.29880478087649404,True,0819042839a9
48,64,100,100,260,0.38461538461538464,True,0021c0201131
48,65,160,160,790,0.20253164556962025,True,00184131319f
48,66,130,130,410,0.3170731707317073,True,10014301303b
48,67,140,140,699,0.20028612303290416,True,0800c0091df1
48,68,110,110,354,0.3107344632768362,True,00118010901f
48,69,130,130,389,0.3341902313624679,True,0044023118f1
48,70,130,130,367,0.3542234332425068,True,0150c4a010e8
48,71,80,80,275,0.2909090909090909,True,009180011030
48,72,100,100,388,0.25773195876288657,True,043c00001039
48,73,90,90,223,0.40358744394618834,True,040040001d52
48,74,140,140,1095,0.1278538812785388,True,0058c00082fb
48,75,190,190,2372,0.08010118043844856,True,1018c4003ffb
48,76,50,50,62,0.8064516129032258,True,002008000310
48,77,60,60,86,0.6976744186046512,True,048400001110
48,78,130,130,742,0.1752021563342318,True,01290200097b
48,79,130,130,492,0.26422764227642276,True,002082281d3a
48,80,110,110,689,0.15965166908563136,True,0110c00040bb
48,81,110,110,236,0.4661016949152542,True,1080601000db
48,82,100,100,317,0.31545741324921134,True,007040000a69
48,83,120,120,297,0.40404040404040403,True,0048404d402d
48,84,140,140,590,0.23728813559322035,True,0110c20413f1
48,85,120,120,704,0.17045454545454544,True,003040005b3a
48,86,110,110,235,0.46808510638297873,True,044240082067
48,87,120,120,384,0.3125,True,00b000020b9b
48,88,130,130,399,0.3258145363408521,True,0150c0401837
48,89,140,140,528,0.26515151515151514,True,00148218b01f
48,90,120,120,363,0.3305785123966942,True,00906008389a
48,91,110,110,350,0.3142857142857143,True,0050400502d5
48,92,80,80,143,0.5594405594405595,True,003140000305
48,93,160,160,2140,0.07476635514018691,True,00514200ddf8
49,0,110,110,282,0.3900709219858156,True,00608208582a
49,1,130,130,446,0.2914798206278027,True,0010020aa96d
49,2,70,70,167,0.41916167664670656,True,0090000800a9
49,3,70,70,322,0.21739130434782608,True,0060000009d0
49,4,90,90,275,0.32727272727272727,True,01390000002b
49,5,90,90,215,0.4186046511627907,True,009040000bc1
49,6,170,170,968,0.1756198347107438,True,022048081fef
49,7,150,150,574,0.2613240418118467,True,00104285a43f
49,8,150,150,923,0.16251354279523295,True,0149408119f8
49,9,70,70,133,0.5263157894736842,True,001240000341
49,10,120,120,576,0.20833333333333334,True,001a400150ba
49,11,100,100,213,0.4694835680751174,True,000b00020553
49,12,70,70,158,0.4430379746835443,True,0221000000d1
49,13,80,80,326,0.24539877300613497,True,00120000501b
49,14,100,100,249,0.40160642570281124,True,004840105ca0
49,15,100,100,504,0.1984126984126984,True,0008c000a0da
49,16,100,100,292,0.3424657534246575,True,044040003278
49,17,120,120,312,0.38461538461538464,True,000a020b4951
49,18,130,130,686,0.18950437317784258,True,006c40202879
49,19,170,170,1057,0.1608325449385052,True,000d4218b45f
49,20,50,50,59,0.847457627118644,True,090040002002
49,21,70,70,110,0.6363636363636364,True,01400000601a
49,22,120,120,407,0.29484029484029484,True,013802049318
49,23,80,80,174,0.45977011494252873,True,007000024818
49,24,120,120,599,0.2003338898163606,True,00124008a179
49,25,100,100,208,0.4807692307692308,True,021000084a9c
49,26,130,130,889,0.14623172103487064,True,0028c0094879
49,27,140,140,576,0.24305555555555555,True,005d0008a03f
49,28,100,100,284,0.352112676056338,True,001a40000b51
49,29,120,120,400,0.3,True,04080208995a
49,30,120,120,356,0.33707865168539325,True,003080280cb9
49,31,130,130,471,0.2760084925690021,True,00292008587a
49,32,130,130,829,0.15681544028950542,True,01344000307b
49,33,210,210,2397,0.08760951188986232,True,0c1403093bff
49,34,100,100,300,0.3333333333333333,True,000340101171
49,35,130,130,432,0.30092592592592593,True,022900083b1c
49,36,120,120,661,0.1815431164901664,True,0050800838f8
49,37,170,170,968,0.1756198347107438,True,0115c0083377
49,38,80,80,174,0.45977011494252873,True,080240081068
49,39,120,120,624,0.19230769230769232,True,10388000087b
49,40,80,80,513,0.15594541910331383,True,0021000001f1
49,41,100,100,256,0.390625,True,00004060519c
49,42,130,130,356,0.3651685393258427,True,0820c2200bb8
49,43,170,170,1173,0.14492753623188406,True,0120e008537f
49,44,90,90,378,0.23809523809523808,True,101940000039
49,45,110,110,440,0.25,True,004900001bd8
49,46,130,130,391,0.33248081841432225,True,00904218198d
49,47,110,110,462,0.23809523809523808,True,002440103159
49,48,40,40,74,0.5405405405405406,True,040000004110
49,49,130,130,467,0.278372591006424,True,1048020c3869
49,50,110,110,421,0.26128266033254155,True,0018400530b8
49,51,150,150,761,0.19710906701708278,True,02900208d99b
49,52,80,80,256,0.3125,True,001800004998
49,53,70,70,147,0.47619047619047616,True,001010080a11
49,54,70,70,232,0.3017241379310345,True,04100000081b
49,55,90,90,182,0.4945054945054945,True,002010200b58
49,56,20,20,20,1.0,True,001000000080
49,57,90,90,368,0.24456521739130435,True,00020800115b
49,58,130,130,496,0.2620967741935484,True,048842041339
49,59,150,150,601,0.24958402662229617,True,0000430a79f2
49,60,90,90,406,0.22167487684729065,True,012140001119
49,61,110,110,277,0.3971119133574007,True,1000400651c5
49,62,100,100,267,0.37453183520599254,True,10084000165a
49,63,150,150,588,0.25510204081632654,True,048d40213037
49,64,100,100,287,0.34843205574912894,True,0011401110b8
49,65,160,160,726,0.22038567493112948,True,1008030c717b
49,66,130,130,404,0.3217821782178218,True,000170083939
49,67,140,140,760,0.18421052631578946,True,0040400575f8
49,68,110,110,337,0.3264094955489614,True,00114010229d
49,69,130,130,403,0.3225806451612903,True,005848010ba3
49,70,130,130,345,0.37681159420289856,True,105a8420403a
49,71,80,80,244,0.32786885245901637,True,088900003018
49,72,100,100,442,0.22624434389140272,True,0052400030f0
49,73,90,90,229,0.3930131004366812,True,0001400910c5
49,74,140,140,1114,0.12567324955116696,True,00b0c00013bb
49,75,190,190,2495,0.07615230460921844,True,012980093d7f
49,76,50,50,65,0.7692307692307693,True,001002008102
49,77,60,60,96,0.625,True,085000008028
49,78,130,130,592,0.2195945945945946,True,010a4200417b
49,79,130,130,536,0.24253731343283583,True,0008830912da
49,80,110,110,753,0.1460823373173971,True,0029001008f9
49,81,110,110,258,0.4263565891472868,True,0029200003ea
49,82,100,100,308,0.3246753246753247,True,010140091059
49,83,120,120,341,0.3519061583577713,True,005801402b1a
49,84,140,140,619,0.22617124394184168,True,0148422028db
49,85,120,120,751,0.15978695073235685,True,002040185959
49,86,110,110,211,0.5213270142180095,True,01210090105d
49,87,120,120,454,0.2643171806167401,True,01004028459b
49,88,130,130,477,0.27253668763102723,True,001a021819a9
49,89,140,140,506,0.2766798418972332,True,000d0218329d
49,90,120,120,363,0.3305785123966942,True,001940501519
49,91,110,110,393,0.27989821882951654,True,004100085996
49,92,80,80,160,0.5,True,00500008884c
49,93,160,160,2175,0.0735632183908046,True,0070c80158dd
50,0,110,110,304,0.3618421052631579,True,001ac0090215
50,1,130,130,436,0.2981651376146789,True,00804203a05f
50,2,70,70,200,0.35,True,010800200059
50,3,70,70,392,0.17857142857142858,True,007000000189
50,4,90,90,241,0.37344398340248963,True,0110c01000d1
50,5,90,90,203,0.4433497536945813,True,0011008030c9
50,6,170,170,1185,0.14345991561181434,True,0900420437df
50,7,150,150,613,0.24469820554649266,True,0100410b553b
50,8,150,150,942,0.1592356687898089,True,09c4400819b9
50,9,70,70,128,0.546875,True,040000081948
50,10,120,120,589,0.2037351443123939,True,0030c0049171
50,11,100,100,215,0.46511627906976744,True,0010032100ab
50,12,70,70,182,0.38461538461538464,True,0821000000b1
50,13,80,80,396,0.20202020202020202,True,001040000ad1
50,14,100,100,253,0.3952569169960474,True,002840103d40
50,15,100,100,431,0.23201856148491878,True,0018800088ba
50,16,100,100,322,0.3105590062111801,True,00484000d06a
50,17,120,120,252,0.47619047619047616,True,00404429508d
50,18,130,130,743,0.17496635262449528,True,0458c000192b
50,19,170,170,1010,0.16831683168316833,True,00a0c3091a77
50,20,50,50,60,0.8333333333333334,True,00a400000220
50,21,70,70,108,0.6481481481481481,True,020200082051
50,22,120,120,433,0.27713625866050806,True,003c50403013
50,23,80,80,169,0.47337278106508873,True,000450085050
50,24,120,120,582,0.20618556701030927,True,0010c008c1b9
50,25,100,100,202,0.49504950495049505,True,000102292099
50,26,130,130,761,0.17082785808147175,True,00ca4000583b
50,27,140,140,535,0.2616822429906542,True,00588040593e
50,28,100,100,332,0.30120481927710846,True,009040801899
50,29,120,120,422,0.2843601895734597,True,0010500839d2
50,30,120,120,363,0.3305785123966942,True,0020820868da
50,31,130,130,421,0.3087885985748218,True,004b00085876
50,32,130,130,789,0.16476552598225602,True,0018404039f8
50,33,210,210,2237,0.09387572641931158,True,081c6002dbff
50,34,100,100,311,0.3215434083601286,True,00a140000339
50,35,130,130,410,0.3170731707317073,True,002c0209683a
50,36,120,120,606,0.19801980198019803,True,00b040101939
50,37,170,170,1075,0.15813953488372093,True,004988181bf9
50,38,80,80,166,0.4819277108433735,True,000d400010c2
50,39,120,120,598,0.20066889632107024,True,0052800030fa
50,40,80,80,514,0.1556420233463035,True,0010000081f8
50,41,100,100,282,0.3546099290780142,True,08200024109d
50,42,130,130,367,0.3542234332425068,True,0055804808b5
50,43,170,170,986,0.1724137931034483,True,0220c20942ff
50,44,90,90,438,0.2054794520547945,True,0061c0000071
50,45,110,110,424,0.25943396226415094,True,10104000395a
50,46,130,130,447,0.29082774049217003,True,0018e040145b
50,47,110,110,389,0.2827763496143959,True,0a00400818b9
50,48,40,40,83,0.4819277108433735,True,081000000081
50,49,130,130,439,0.296127562642369,True,022c4008344b
50,50,110,110,487,0.22587268993839835,True,0028c0082951
50,51,150,150,660,0.22727272727272727,True,00580804b3d9
50,52,80,80,220,0.36363636363636365,True,082100001039
50,53,70,70,151,0.46357615894039733,True,0000000ad018
50,54,70,70,214,0.32710280373831774,True,00010000509a
50,55,90,90,212,0.42452830188679247,True,002400424059
50,56,20,20,20,1.0,True,002000000040
50,57,90,90,399,0.22556390977443608,True,04004000055b
50,58,130,130,391,0.33248081841432225,True,0018c00928d6
50,59,150,150,632,0.23734177215189872,True,000941283597
50,60,90,90,379,0.23746701846965698,True,012140001119
50,61,110,110,240,0.4583333333333333,True,00200a010bca
50,62,100,100,240,0.4166666666666667,True,00608200421b
50,63,150,150,534,0.2808988764044944,True,081c4420b06b
50,64,100,100,299,0.33444816053511706,True,0018400419e0
50,65,160,160,774,0.20671834625322996,True,0048488438f7
50,66,130,130,448,0.29017857142857145,True,005604001a3d
50,67,140,140,775,0.18064516129032257,True,03404001585f
50,68,110,110,324,0.3395061728395062,True,0008c004c057
50,69,130,130,400,0.325,True,10c800090c5b
50,70,130,130,351,0.37037037037037035,True,0498c08500b4
50,71,80,80,234,0.3418803418803419,True,080980005030
50,72,100,100,355,0.28169014084507044,True,0034400030f0
50,73,90,90,242,0.371900826446281,True,081001001299
50,74,140,140,1227,0.11409942950285248,True,0188400819db
50,75,190,190,2549,0.0745390349156532,True,014944003ffb
50,76,50,50,63,0.7936507936507936,True,080010001012
50,77,60,60,90,0.6666666666666666,True,081800008108
50,78,130,130,723,0.1798063623789765,True,0410c40011bb
50,79,130,130,490,0.2653061224489796,True,001a800b101f
50,80,110,110,792,0.1388888888888889,True,0100c00050fa
50,81,110,110,301,0.3654485049833887,True,101c000400e7
50,82,100,100,291,0.3436426116838488,True,082080081859
50,83,120,120,308,0.38961038961038963,True,0024a018501b
50,84,140,140,516,0.2713178294573643,True,0032c0086137
50,85,120,120,785,0.15286624203821655,True,08204008385b
50,86,110,110,279,0.3942652329749104,True,04a04008032d
50,87,120,120,404,0.297029702970297,True,0040484022db
50,88,130,130,403,0.3225806451612903,True,012042151079
50,89,140,140,544,0.25735294117647056,True,000849183399
50,90,120,120,343,0.3498542274052478,True,09084208481b
50,91,110,110,370,0.2972972972972973,True,10104009045b
50,92,80,80,128,0.625,True,04004080501c
50,93,160,160,2009,0.07964161274265803,True,00394101d15d
51,0,110,110,325,0.3384615384615385,True,008242091832
51,1,130,130,437,0.2974828375286041,True,001003402b75
51,2,70,70,185,0.3783783783783784,True,0088000010ca
51,3,70,70,365,0.1917808219178082,True,086000000099
51,4,90,90,256,0.3515625,True,001a002020b8
51,5,90,90,225,0.4,True,000d0000c053
51,6,170,170,1057,0.1608325449385052,True,001a011117df
51,7,150,150,620,0.24193548387096775,True,00424402731f
51,8,150,150,909,0.16501650165016502,True,023c808019d9
51,9,70,70,130,0.5384615384615384,True,0004000850c8
51,10,120,120,558,0.21505376344086022,True,007240002279
51,11,100,100,228,0.43859649122807015,True,00080160411d
51,12,70,70,174,0.40229885057471265,True,0408000100d8
51,13,80,80,321,0.24922118380062305,True,001100001299
51,14,100,100,228,0.43859649122807015,True,004850107009
51,15,100,100,364,0.27472527472527475,True,0100c01010d9
51,16,100,100,296,0.33783783783783783,True,0010c00910e1
51,17,120,120,310,0.3870967741935484,True,006008063951
51,18,130,130,594,0.21885521885521886,True,009e4001103b
51,19,170,170,988,0.1720647773279352,True,000943483b75
51,20,50,50,54,0.9259259259259259,True,060080000210
51,21,70,70,127,0.5511811023622047,True,008a00010013
51,22,120,120,413,0.29055690072639223,True,006a402814a1
51,23,80,80,146,0.547945205479452,True,081001089018
51,24,120,120,561,0.21390374331550802,True,002c002018f9
51,25,100,100,200,0.5,True,0018000c8945
51,26,130,130,1005,0.12935323383084577,True,007080043879
51,27,140,140,477,0.29350104821802936,True,0054040c30f9
51,28,100,100,305,0.32786885245901637,True,000a40205119
51,29,120,120,348,0.3448275862068966,True,10300204503b
51,30,120,120,368,0.32608695652173914,True,0018440488d3
51,31,130,130,495,0.26262626262626265,True,08180108987a
51,32,130,130,827,0.15719467956469166,True,009a400019b3
51,33,210,210,2381,0.08819823603527929,True,09044a095bff
51,34,100,100,332,0.30120481927710846,True,101800040879
51,35,130,130,394,0.3299492385786802,True,082c42002a33
51,36,120,120,607,0.19769357495881384,True,003880043159
51,37,170,170,1022,0.16634050880626222,True,00b48088387f
51,38,80,80,211,0.3791469194312796,True,04144000201a
51,39,120,120,530,0.22641509433962265,True,03124000107b
51,40,80,80,648,0.12345679012345678,False,0440000000f9
51,41,100,100,250,0.4,True,08100040189e
51,42,130,130,344,0.37790697674418605,True,0070e00440ab
51,43,170,170,1092,0.15567765567765568,True,000c0318d1fb
51,44,90,90,346,0.26011560693641617,True,0218400008d8
51,45,110,110,453,0.24282560706401765,True,0800c00819d1
51,46,130,130,377,0.3448275862068966,True,00d08108901f
51,47,110,110,444,0.24774774774774774,True,001640003133
51,48,40,40,62,0.6451612903225806,True,080000008050
51,49,130,130,450,0.28888888888888886,True,00c84408990b
51,50,110,110,453,0.24282560706401765,True,022840201839
51,51,150,150,742,0.20215633423180593,True,01104201d37a
51,52,80,80,214,0.37383177570093457,True,001600001071
51,53,70,70,152,0.4605263157894737,True,002000084a14
51,54,70,70,208,0.33653846153846156,True,0001000410d1
51,55,90,90,219,0.410958904109589,True,000210201952
51,56,20,20,20,1.0,False,040000000010
51,57,90,90,406,0.22167487684729065,True,0010020009cb
51,58,130,130,401,0.32418952618453867,True,00a860041279
51,59,150,150,582,0.25773195876288657,True,00184128279d
51,60,90,90,375,0.24,True,00a040001998
51,61,110,110,258,0.4263565891472868,True,000048c04995
51,62,100,100,278,0.3597122302158273,True,0000420550b2
51,63,150,150,523,0.28680688336520077,True,1019800a7169
51,64,100,100,291,0.3436426116838488,True,00598000108b
51,65,160,160,864,0.18518518518518517,True,0070800a693f
51,66,130,130,498,0.26104417670682734,True,004c50002c5b
51,67,140,140,675,0.2074074074074074,True,000c4001d37c
51,68,110,110,276,0.39855072463768115,True,00804008689e
51,69,130,130,381,0.34120734908136485,True,00408488d159
51,70,130,130,350,0.37142857142857144,True,0918422421a8
51,71,80,80,294,0.272108843537415,True,0088c0005140
51,72,100,100,380,0.2631578947368421,True,003840006198
51,73,90,90,211,0.4265402843601896,True,00500200884b
51,74,140,140,1133,0.1235657546337158,True,003a0010197b
51,75,190,190,2480,0.07661290322580645,True,0068c0107def
51,76,50,50,63,0.7936507936507936,True,000010801050
51,77,60,60,91,0.6593406593406593,True,040840010140
51,78,130,130,655,0.1984732824427481,True,0409401011bd
51,79,130,130,469,0.2771855010660981,True,003840022b1e
51,80,110,110,707,0.15558698727015557,True,0108400048fa
51,81,110,110,331,0.3323262839879154,True,00e0008400ed
51,82,100,100,385,0.2597402597402597,True,002c40004259
51,83,120,120,338,0.35502958579881655,True,0049020c2389
51,84,140,140,567,0.24691358024691357,True,04680104307b
51,85,120,120,803,0.149439601494396,True,002c4000525b
51,86,110,110,255,0.43137254901960786,True,00a20280205b
51,87,120,120,402,0.29850746268656714,True,0012002819a7
51,88,130,130,508,0.2559055118110236,True,00680104b07a
51,89,140,140,566,0.24734982332155478,True,0140420c3867
51,90,120,120,351,0.3418803418803419,True,004902041af0
51,91,110,110,420,0.2619047619047619,True,00600808194b
51,92,80,80,139,0.5755395683453237,True,001202044111
51,93,160,160,2125,0.07529411764705882,True,007b00005d5d
52,0,110,110,340,0.3235294117647059,True,08204208382a
52,1,130,130,456,0.2850877192982456,True,0080422017ad
52,2,70,70,152,0.4605263157894737,True,00a00000205a
52,3,70,70,330,0.21212121212121213,True,006000008158
52,4,90,90,267,0.33707865168539325,True,00a0800410f0
52,5,90,90,219,0.410958904109589,True,001240004361
52,6,170,170,992,0.17137096774193547,True,1008010c5df7
52,7,150,150,695,0.2158273381294964,True,004048123b9d
52,8,150,150,902,0.1662971175166297,True,104ac001517a
52,9,70,70,112,0.625,True,001200000b50
52,10,120,120,513,0.23391812865497075,True,002a40105159
52,11,100,100,204,0.49019607843137253,True,0c000108023d
52,12,70,70,163,0.4294478527607362,True,00a0400001c1
52,13,80,80,353,0.22662889518413598,True,00004008c059
52,14,100,100,267,0.37453183520599254,True,0100c2096011
52,15,100,100,413,0.24213075060532688,True,0110c000803b
52,16,100,100,298,0.33557046979865773,True,003500003033
52,17,120,120,302,0.3973509933774834,True,08400208d82e
52,18,130,130,718,0.181058495821727,True,0029c0011378
52,19,170,170,863,0.1969872537659328,True,004942184ebd
52,20,50,50,55,0.9090909090909091,True,010400202010
52,21,70,70,123,0.5691056910569106,True,001800042181
52,22,120,120,383,0.3133159268929504,True,015a10081813
52,23,80,80,178,0.449438202247191,True,040142011012
52,24,120,120,599,0.2003338898163606,True,003a0001087b
52,25,100,100,224,0.44642857142857145,True,00104241204b
52,26,130,130,970,0.13402061855670103,True,0029c000711b
52,27,140,140,596,0.2348993288590604,True,000d82089173
52,28,100,100,353,0.28328611898017,True,004140105099
52,29,120,120,436,0.27522935779816515,True,040042481971
52,30,120,120,363,0.3305785123966942,True,0028c00444d3
52,31,130,130,479,0.27139874739039666,True,00514440503b
52,32,130,130,888,0.1463963963963964,True,005a800050bb
52,33,210,210,2509,0.08369868473495416,True,005444a0ddff
52,34,100,100,307,0.3257328990228013,True,001a80000953
52,35,130,130,414,0.3140096618357488,True,02294011121d
52,36,120,120,586,0.20477815699658702,True,014900081879
52,37,170,170,1080,0.1574074074074074,True,040c4018797e
52,38,80,80,182,0.43956043956043955,True,001840400948
52,39,120,120,526,0.22813688212927757,True,0070800028fa
52,40,80,80,638,0.12539184952978055,True,0400000011f8
52,41,100,100,297,0.3367003367003367,True,00004060915c
52,42,130,130,347,0.3746397694524496,True,000b4280c13a
52,43,170,170,1103,0.1541251133272892,True,005a0006b17f
52,44,90,90,343,0.26239067055393583,True,0050c00040b8
52,45,110,110,409,0.26894865525672373,True,0021c0011153
52,46,130,130,439,0.296127562642369,True,0049400a14e9
52,47,110,110,416,0.2644230769230769,True,002040803978
52,48,40,40,71,0.5633802816901409,True,0040000040c0
52,49,130,130,475,0.2736842105263158,True,00e044081b29
52,50,110,110,513,0.21442495126705652,True,006880045039
52,51,150,150,786,0.19083969465648856,True,00580210d9cb
52,52,80,80,189,0.42328042328042326,True,001100009138
52,53,70,70,153,0.45751633986928103,True,0010000a8811
52,54,70,70,227,0.30837004405286345,True,04004000104b
52,55,90,90,175,0.5142857142857142,True,00311000030b
52,56,20,20,20,1.0,True,001000000080
52,57,90,90,460,0.1956521739130435,True,0000400441d5
52,58,130,130,480,0.2708333333333333,True,005882040af1
