bootstrap_replicate,support_fraction,baseline_motif_count,replicate_discovered_motif_count,retained_baseline_motif_count,novel_motif_count,discovery_set_retention,discovery_set_jaccard
465,0.3,342,2452,342,2110,1.0,0.13947797716150082
466,0.1,1098,10320,1098,9222,1.0,0.1063953488372093
466,0.2,542,4266,542,3724,1.0,0.12705110173464604
466,0.3,342,1808,342,1466,1.0,0.18915929203539822
467,0.1,1098,10779,1098,9681,1.0,0.10186473698858892
467,0.2,542,4551,542,4009,1.0,0.11909470446055812
467,0.3,342,2013,342,1671,1.0,0.16989567809239942
468,0.1,1098,9848,1098,8750,1.0,0.11149471974004874
468,0.2,542,4036,542,3494,1.0,0.13429137760158572
468,0.3,342,1973,342,1631,1.0,0.17334009123162697
469,0.1,1098,12536,1098,11438,1.0,0.0875877472878111
469,0.2,542,4963,542,4421,1.0,0.10920814023775942
469,0.3,342,2254,342,1912,1.0,0.15173025732031944
470,0.1,1098,13426,1098,12328,1.0,0.08178161775659169
470,0.2,542,5652,542,5110,1.0,0.09589525831564048
470,0.3,342,2280,342,1938,1.0,0.15
471,0.1,1098,14009,1098,12911,1.0,0.0783781854522093
471,0.2,542,5615,542,5073,1.0,0.09652715939447908
471,0.3,342,2297,342,1955,1.0,0.14888985633434915
472,0.1,1098,13778,1098,12680,1.0,0.07969226302801567
472,0.2,542,5289,542,4747,1.0,0.10247683872187559
472,0.3,342,2219,342,1877,1.0,0.15412347904461468
473,0.1,1098,12320,1098,11222,1.0,0.08912337662337662
473,0.2,542,5674,542,5132,1.0,0.09552344025378921
473,0.3,342,2691,342,2349,1.0,0.12709030100334448
474,0.1,1098,12834,1098,11736,1.0,0.08555399719495091
474,0.2,542,5577,542,5035,1.0,0.09718486641563565
474,0.3,342,2329,342,1987,1.0,0.1468441391155002
475,0.1,1098,11517,1098,10419,1.0,0.09533732742901797
475,0.2,542,4471,542,3929,1.0,0.12122567658242005
475,0.3,342,1964,342,1622,1.0,0.17413441955193482
476,0.1,1098,12609,1098,11511,1.0,0.08708065667380442
476,0.2,542,5363,542,4821,1.0,0.10106283796382622
476,0.3,342,2505,342,2163,1.0,0.13652694610778443
477,0.1,1098,10456,1098,9358,1.0,0.1050114766641163
477,0.2,542,4314,542,3772,1.0,0.12563745943439963
477,0.3,342,1894,342,1552,1.0,0.1805702217529039
478,0.1,1098,12369,1098,11271,1.0,0.08877031287897162
478,0.2,542,5551,542,5009,1.0,0.09764006485317961
478,0.3,342,2445,342,2103,1.0,0.13987730061349693
479,0.1,1098,11871,1098,10773,1.0,0.09249431387414708
479,0.2,542,4725,542,4183,1.0,0.1147089947089947
479,0.3,342,2151,342,1809,1.0,0.1589958158995816
480,0.1,1098,11377,1098,10279,1.0,0.0965105036477103
480,0.2,542,4695,542,4153,1.0,0.1154419595314164
480,0.3,342,1918,342,1576,1.0,0.17831074035453598
481,0.1,1098,13983,1098,12885,1.0,0.07852392190517056
481,0.2,542,5738,542,5196,1.0,0.09445799930289299
481,0.3,342,2648,342,2306,1.0,0.12915407854984895
482,0.1,1098,13587,1098,12489,1.0,0.08081254139986752
482,0.2,542,5943,542,5401,1.0,0.09119973077570251
482,0.3,342,2646,342,2304,1.0,0.1292517006802721
483,0.1,1098,12360,1098,11262,1.0,0.08883495145631068
483,0.2,542,4846,542,4304,1.0,0.11184482047049113
483,0.3,342,2041,342,1699,1.0,0.16756491915727584
484,0.1,1098,12211,1098,11113,1.0,0.08991892555892228
484,0.2,542,5205,542,4663,1.0,0.10413064361191163
484,0.3,342,2228,342,1886,1.0,0.15350089766606823
485,0.1,1098,12590,1098,11492,1.0,0.08721207307386815
485,0.2,542,4777,542,4235,1.0,0.1134603307515177
485,0.3,342,1996,342,1654,1.0,0.1713426853707415
486,0.1,1098,12088,1098,10990,1.0,0.09083388484447386
486,0.2,542,5236,542,4694,1.0,0.10351413292589763
486,0.3,342,2474,342,2132,1.0,0.13823767178658045
487,0.1,1098,11556,1098,10458,1.0,0.09501557632398754
487,0.2,542,4272,542,3730,1.0,0.12687265917602997
487,0.3,342,1917,342,1575,1.0,0.1784037558685446
488,0.1,1098,13126,1098,12028,1.0,0.0836507694651836
488,0.2,542,5374,542,4832,1.0,0.10085597320431708
488,0.3,342,2366,342,2024,1.0,0.1445477599323753
489,0.1,1098,12549,1098,11451,1.0,0.08749701171408081
489,0.2,542,5560,542,5018,1.0,0.0974820143884892
489,0.3,342,2505,342,2163,1.0,0.13652694610778443
490,0.1,1098,10897,1098,9799,1.0,0.10076167752592456
490,0.2,542,4470,542,3928,1.0,0.12125279642058165
490,0.3,342,1748,342,1406,1.0,0.1956521739130435
491,0.1,1098,10959,1098,9861,1.0,0.10019162332329593
491,0.2,542,4807,542,4265,1.0,0.11275223632203037
491,0.3,342,2243,342,1901,1.0,0.15247436469014714
492,0.1,1098,13854,1098,12756,1.0,0.07925508878302295
492,0.2,542,5400,542,4858,1.0,0.10037037037037037
492,0.3,342,2257,342,1915,1.0,0.15152857775808595
493,0.1,1098,11887,1098,10789,1.0,0.09236981576512156
493,0.2,542,4745,542,4203,1.0,0.11422550052687039
493,0.3,342,1992,342,1650,1.0,0.1716867469879518
494,0.1,1098,10132,1098,9034,1.0,0.10836952230556653
494,0.2,542,4362,542,3820,1.0,0.12425492893168272
494,0.3,342,2207,342,1865,1.0,0.15496148618033528
495,0.1,1098,11611,1098,10513,1.0,0.09456549823443286
495,0.2,542,4666,542,4124,1.0,0.11615945135019289
495,0.3,342,1817,342,1475,1.0,0.18822234452394057
496,0.1,1098,13077,1098,11979,1.0,0.08396421197522368
496,0.2,542,5360,542,4818,1.0,0.10111940298507463
496,0.3,342,2541,342,2199,1.0,0.1345926800472255
497,0.1,1098,11094,1098,9996,1.0,0.0989724175229854
497,0.2,542,5198,542,4656,1.0,0.1042708734128511
497,0.3,342,2455,342,2113,1.0,0.13930753564154785
498,0.1,1098,13573,1098,12475,1.0,0.08089589626464304
498,0.2,542,5656,542,5114,1.0,0.09582743988684583
498,0.3,342,2532,342,2190,1.0,0.13507109004739337
499,0.1,1098,12059,1098,10961,1.0,0.09105232606352102
499,0.2,542,4926,542,4384,1.0,0.11002842062525375
499,0.3,342,2000,342,1658,1.0,0.171
500,0.1,1098,13379,1098,12281,1.0,0.08206891396965393
500,0.2,542,5382,542,4840,1.0,0.10070605722779635
500,0.3,342,2333,342,1991,1.0,0.1465923703386198
